都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,有限会社サンリツ,ユウゲンガイシャサンリツ,特定福祉用具販売,周南市久米4197－1,,34.051853,131.85611,0834-36-2251,,0834-36-2261,,有限会社サンリツ,3571501166,,,,,
山口県,,山口県,,ゆうあいレンタルケア,ユウアイレンタルケア,特定福祉用具販売,周南市須々万本郷28－1,,34.112503,131.864151,0834-88-2208,,0834-88-2336,,社会福祉法人緑山会,3571501257,,,,,
山口県,,山口県,,株式会社 西日本光洋 周南営業所,カブシキガイシャ ニシニホンコウヨウ シュウナンエイギョウショ,特定福祉用具販売,周南市久米五反田717－1,,34.051853,131.85611,0834-28-8877,,0834-28-8876,,株式会社 西日本光洋,3571501356,,,,,
山口県,,山口県,,ＪＡ福祉用具レンタル山口,ＪＡフクシヨウグレンタルヤマグチ,特定福祉用具販売,周南市清水1－12－7,,34.070591,131.767365,0834-62-7013,,0834-62-8013,,ＪＡ協同サポート山口株式会社,3571501505,,,,,
山口県,,山口県,,株式会社フルケア周南営業所,カブシキガイシャフルケアシュウナンエイギョウショ,特定福祉用具販売,周南市五月町9－28,,34.036327,131.828827,0834-33-8150,,0834-33-8353,,株式会社 フルケア,3571501745,,,,,
山口県,,山口県,,株式会社 山口メディカル,カブシキガイシャ ヤマグチメディカル,特定福祉用具販売,防府市富海2520,,34.048042,131.641418,0835-34-0553,,0835-34-1247,,株式会社 山口メディカル,3570600217,,,,,
山口県,,山口県,,有限会社 加賀メディカル,ユウゲンガイシャ カガメディカル,特定福祉用具販売,防府市佐波2－10－12,,34.056114,131.563751,0835-22-1408,,0835-22-8225,,有限会社 加賀メディカル,3570600324,,,,,
山口県,,山口県,,株式会社 ナカニシ,カブシキガイシャ ナカニシ,特定福祉用具販売,防府市開出西町5－22,,34.05397,131.548691,0835-22-3150,,0835-22-3151,,株式会社 ナカニシ,3570600332,,,,,
山口県,,山口県,,有限会社 ケアメイト,ユウゲンガイシャ ケアメイト,特定福祉用具販売,防府市新田503－3,,34.03672,131.563675,0835-23-7573,,0835-23-7473,,有限会社 ケアメイト,3570600480,,,,,
山口県,,山口県,,有限会社 スマイル・ケア,ユウゲンガイシャ スマイル・ケア,特定福祉用具販売,防府市江泊1906,,34.050087,131.605225,0835-24-0776,,0835-24-6868,,有限会社 スマイル・ケア,3570600571,,,,,
山口県,,山口県,,ホットライフサポート,ホットライフサポート,特定福祉用具販売,防府市田島3379－1,,34.007374,131.527054,0835-29-0009,,0835-29-2289,,有限会社 白井興産,3570601066,,,,,
山口県,,山口県,,株式会社 ひまわり 山口支店,カブシキガイシャ ヒマワリ ヤマグチシテン,特定福祉用具販売,防府市鋳物師町9－38,,34.050453,131.574677,0835-27-5517,,0835-27-5518,,株式会社 ひまわり,3570601389,,,,,
山口県,,山口県,,株式会社ホームケアサービス山口 防府店,カブシキガイシャホームケアサービスヤマグチ ホウフテン,特定福祉用具販売,防府市華園町12－1,,34.043362,131.5578,0835-27-1122,,0835-27-1155,,株式会社ホームケアサービス山口,3570602106,,,,,
山口県,,山口県,,ダスキンヘルスレント山口防府ステーション,ダスキンヘルスレントヤマグチホウフステーション,特定福祉用具販売,防府市国衙2－2－30,,34.056499,131.584152,0835-28-9588,,0835-28-9580,,株式会社 ダスキンせらい,3570602403,,,,,
山口県,,山口県,,株式会社ぴーす 防府営業所,カブシキガイシャピースホウフエイギョウショ,特定福祉用具販売,防府市三田尻3－7－30,,34.044567,131.57843,0835-27-3900,,0835-27-3901,,株式会社ぴーす,3570602551,,,,,
山口県,,山口県,,株式会社 ホームケアサービス山口 山口店,カブシキガイシャ ホームケアサービスヤマグチ ヤマグチテン,特定福祉用具販売,山口市陶4542－1,,34.090973,131.418549,083-973-6615,,083-973-6614,,株式会社 ホームケアサービス山口,3570300388,,,,,
山口県,,山口県,,有限会社 アイフィット山口,ユウゲンガイシャ アイフィットヤマグチ,特定福祉用具販売,山口市平井705,,34.154423,131.463501,083-933-6500,,083-933-6501,,有限会社 アイフィット山口,3570300834,,,,,
山口県,,山口県,,日本基準寝具株式会社 エコール山口営業所,ニホンキジュンシングカブシキガイシャ　エコールヤマグチエイギョウショ,特定福祉用具販売,山口市小郡上郷字仁保津5256,,34.126446,131.412323,083-976-0324,,083-976-0325,,日本基準寝具株式会社,3577600384,,,,,
山口県,,山口県,,かいごのいまづ,カイゴノイマヅ,特定福祉用具販売,山口市阿知須4856－19,,34.013802,131.357986,0836-65-2010,,0836-65-5131,,有限会社 パナックいまづ,3577600210,,,,,
山口県,,山口県,,有限会社 山口電動車販売,ユウゲンガイシャ ヤマグチデンドウシャハンバイ,特定福祉用具販売,山口市宮野上171－5,,34.207569,131.509842,083-923-0809,,083-923-0824,,有限会社 山口電動車販売,3570300487,,,,,
山口県,,山口県,,株式会社ぐりーん,カブシキガイシャグリーン,特定福祉用具販売,山口市赤妻町3－20－105,,34.167423,131.448441,083-928-0099,,083-941-6199,,株式会社ぐりーん,3570301691,,,,,
山口県,,山口県,,はんど山口営業所,ハンドヤマグチエイギョウショ,特定福祉用具販売,山口市朝田流通センター601－13,,34.149879,131.417313,083-995-2060,,083-995-2061,,株式会社 はんど,3570302483,,,,,
山口県,,山口県,,株式会社 河村福祉サービス,カブシキガイシャ カワムラフクシサービス,特定福祉用具販売,山口市阿知須4825－1,,34.009491,131.351761,0836-43-6872,,0836-43-6873,,株式会社 河村福祉サービス,3570302798,,,,,
山口県,,山口県,,株式会社フルケア山口営業所,カブシキガイシャフルケアヤマグチエイギョウショ,特定福祉用具販売,山口市小郡下郷3399－1,,34.090538,131.391068,083-941-5201,,083-941-5207,,株式会社 フルケア,3570303234,,,,,
山口県,,山口県,,株式会社岩多屋福祉事業部 山口,カブシキガイシャイワタヤフクシジギョウブ ヤマグチ,特定福祉用具販売,山口市小郡上郷3541－3,,34.121731,131.413055,083-972-2037,,083-973-1745,,株式会社 岩多屋,3570303374,,,,,
山口県,,山口県,,有限会社加賀メディカル山口店,ユウゲンガイシャカガメディカルヤマグチテン,特定福祉用具販売,山口市矢原852－3,,34.154236,131.44751,083-902-1408,,083-902-1409,,有限会社加賀メディカル,3570303416,,,,,
山口県,,山口県,,青藍会　在宅医療支援センター山口福祉用具事業所　,セイランカイ　ザイタクイリョウシエンセンターヤマグチグフクシヨウグジギョウショ,特定福祉用具販売,山口市吉敷中東1－2－6　みずほビル4－Ａ,,34.166405,131.446732,083-902-2313,,083-902-1505,,有限会社 みずほ企画,3570303473,,,,,
山口県,,山口県,,山口病院福祉用具事業所,ヤマグチビョウインフクシヨウグジギョウショ,特定福祉用具販売,山口市駅通り2－8－5,,34.175171,131.480453,083-934-5066,,083-934-5050,,医療法人 樹一会,3570303531,,,,,
山口県,,山口県,,福祉用具リライフ,フクシヨウグリライフ,特定福祉用具販売,山口市秋穂東6243　アパルタメント春秋Ｂ棟202号,,34.014809,131.452942,083-984-8282,,083-984-8283,,合同会社リライフ,3570303747,,,,,
山口県,,山口県,,福祉用具事業所アドバンス,フクシヨウグジギョウショアドバンス,特定福祉用具販売,山口市湯田温泉1－1－7,,34.166039,131.460678,083-902-5551,,083-902-5550,,株式会社アドバンス,3570303846,,,,,
山口県,,山口県,,ダスキンヘルスレント山口北ステーション,ダスキンヘルスレントヤマグチキタステーション,特定福祉用具販売,山口市宮野上190－2,,34.202583,131.508667,083-976-8438,,083-976-8430,,株式会社 ダスキンせらい,3570303879,,,,,
山口県,,山口県,,エネックス 株式会社,エネックス カブシキガイシャ,特定福祉用具販売,宇部市東須恵3840－1,,33.960957,131.191315,0836-41-3355,,0836-41-6640,,エネックス株式会社,3570200299,,,,,
山口県,,山口県,,サンケン実業株式会社 ひまわり宇部,サンケンジツギョウカブシキガイシャ ヒマワリウベ,特定福祉用具販売,宇部市神原町2－2－9,,33.948826,131.262726,0836-21-0120,,0836-21-5709,,サンケン実業株式会社,3570200448,,,,,
山口県,,山口県,,株式会社はんど,カブシキガイシャハンド,特定福祉用具販売,宇部市助田町7－13,,33.964199,131.229599,0836-37-2377,,0836-37-2378,,株式会社 はんど,3570200463,,,,,
山口県,,山口県,,株式会社 ホームケアサービス山口 宇部店,カブシキガイシャ ホームケアサービスヤマグチ ウベテン,特定福祉用具販売,宇部市西宇部南3－3－2,,34.001423,131.221176,0836-39-1147,,0836-45-1147,,株式会社ホームケアサービス山口,3570201958,,,,,
山口県,,山口県,,ライフ楽,ライフラク,特定福祉用具販売,宇部市沖ノ旦797,,33.995525,131.225998,0836-45-0700,,0836-45-0711,,丸十株式会社,3570202352,,,,,
山口県,,山口県,,西日本商事株式会社宇部営業所,ニシニホンショウジカブシキガイシャウベエイギョウショ,特定福祉用具販売,宇部市常盤町2－1－29,,33.949883,131.248917,0836-39-9444,,0836-39-9445,,西日本商事株式会社,3570202659,,,,,
山口県,,山口県,,合同会社うさぎの介護用品店,ゴウドウガイシャウサギノカイゴヨウヒンテン,特定福祉用具販売,宇部市東新川町6－44－101,,33.94622,131.255066,0836-43-7111,,0836-43-6401,,合同会社うさぎの介護用品店,3570203061,,,,,
山口県,,山口県,,合同会社 Ｌｉｇｈｔｈｏｕｓｅ,ゴウドウガイシャ Ｌｉｇｈｔｈｏｕｓｅ,特定福祉用具販売,宇部市小松原町2－2－3,,33.963116,131.241684,0836-35-5154,,0836-38-5009,,合同会社 Ｌｉｇｈｔｈｏｕｓｅ,3570203517,,,,,
山口県,,山口県,,ケアサポートきわなみ,ケアサポートキワナミ,特定福祉用具販売,宇部市際波726－3,,33.99469,131.222946,0836-39-7622,,0836-39-3265,,株式会社 きわなみ,3570203764,,,,,
山口県,,山口県,,シンプルケア,シンプルケア,特定福祉用具販売,宇部市浜町2－11－16,,33.965191,131.23381,0836-37-0008,,0836-39-9571,,株式会社カワムラ,3570204150,,,,,
山口県,,山口県,,株式会社 狼煙,カブシキガイシャ ノロシ,特定福祉用具販売,美祢市美東町大田6065,,34.232838,131.357422,08396-2-5010,,08396-2-5015,,株式会社 狼煙,3571300593,,,,,
山口県,,山口県,,西日本商事株式会社 山口営業所,ニシニホンショウジカブシキガイシャ ヤマグチエイギョウショ,特定福祉用具販売,山陽小野田市中川4－4－8,,33.988049,131.177322,0836-84-5289,,0836-84-9630,,西日本商事株式会社,3571600190,,,,,
山口県,,山口県,,株式会社 ミサト,カブシキガイシャ ミサト,特定福祉用具販売,山陽小野田市埴生655－1,,34.037556,131.09375,0836-76-0802,,0836-76-0318,,株式会社 ミサト,3571600240,,,,,
山口県,,山口県,,マザー,マザー,特定福祉用具販売,長門市西深川430－2,,34.371094,131.164978,0837-22-3664,,0837-22-9807,,合同会社 マザー,3570400212,,,,,
山口県,,山口県,,あおば,アオバ,特定福祉用具販売,萩市椿東2858,,34.419571,131.41362,0838-26-3770,,0838-26-3771,,有限会社 直方メディカルサービス,3540440439,,,,,
山口県,,山口県,,有限会社 ひまわり,ユウゲンガイシャ ヒマワリ,特定福祉用具販売,萩市山田4731－1,,34.405457,131.380981,0838-22-2612,,0838-25-5527,,有限会社 ひまわり,3570400048,,,,,
山口県,,山口県,,有限会社ホワイトクリーニング萩ケアホワイト,ユウゲンガイシャホワイトクリーニングハギケアホワイト,特定福祉用具販売,萩市椿字陣ヶ原2742－3,,34.389774,131.405716,0838-22-9117,,0838-22-9277,,有限会社ホワイトクリーニング萩,3570400113,,,,,
山口県,,山口県,,株式会社ホームケアサービス山口 萩店,カブシキガイシャホームケアサービスヤマグチ ハギテン,特定福祉用具販売,萩市椿東2880－1,,34.418407,131.411194,0838-24-1002,,0838-24-1003,,株式会社ホームケアサービス山口,3570400501,,,,,
山口県,,山口県,,特別養護老人ホーム光葉苑,トクベツヨウゴロウジンホームコウヨウエン,介護老人福祉施設,岩国市下317－2,,34.169106,132.095917,0827-47-3500,,0827-47-3553,,社会福祉法人 光葉会,3570800239,,,50名,,
山口県,,山口県,,特別養護老人ホーム高森苑,トクベツヨウゴロウジンホームタカモリエン,介護老人福祉施設,岩国市周東町西長野621－1,,34.087597,132.027634,0827-84-3747,,0827-84-1401,,社会福祉法人 高森福祉会,3577200250,,,84名,,
山口県,,山口県,,特別養護老人ホーム玖珂苑,トクベツヨウゴロウジンホームクガエン,介護老人福祉施設,岩国市玖珂町3813－6,,34.100464,132.092773,0827-82-0555,,0827-82-0736,,社会福祉法人 高森福祉会,3577200284,,,54名,,
山口県,,山口県,,特別養護老人ホーム緑風荘,トクベツヨウゴロウジンホームリョクフウソウ,介護老人福祉施設,岩国市由宇町向原3018－1,,34.035919,132.176926,0827-62-1122,,0827-62-1123,,社会福祉法人 緑風会,3577200383,,,50名,,
山口県,,山口県,,特別養護老人ホーム錦苑,トクベツヨウゴロウジンホームニシキエン,介護老人福祉施設,岩国市錦町広瀬758,,34.274345,131.921814,0827-72-3523,,0827-72-3562,,社会福祉法人 錦福祉会,3577200391,,,60名,,
山口県,,山口県,,特別養護老人ホーム美和苑,トクベツヨウゴロウジンホームミワエン,介護老人福祉施設,岩国市美和町生見12538,,34.247898,132.086365,0827-96-1130,,0827-96-0419,,社会福祉法人 美和福祉会,3577200425,,,70名,,
山口県,,山口県,,特別養護老人ホームヴィラ本郷,トクベツヨウゴロウジンホームヴィラホンゴウ,介護老人福祉施設,岩国市本郷町本郷2086,,34.290527,132.043274,0827-78-1111,,0827-78-1115,,社会福祉法人 平成記念会,3577200458,,,30名,,
山口県,,山口県,,特別養護老人ホーム美川苑,トクベツヨウゴロウジンホームミカワエン,介護老人福祉施設,岩国市美川町小川437－1,,34.242199,132.00737,0827-76-5008,,0827-76-5010,,社会福祉法人 美川福祉会,3577200466,,,53名,,
山口県,,山口県,,特別養護老人ホームかなえ,トクベツヨウゴロウジンホームカナエ,介護老人福祉施設,岩国市錦見3－7－55,,34.165905,132.198792,0827-44-2233,,0827-44-2234,,社会福祉法人 鼎会,3570800585,,,56名,,
山口県,,山口県,,特別養護老人ホーム 灘海園,トクベツヨウゴロウジンホーム　ナダミエン,介護老人福祉施設,岩国市愛宕町1－5－1,,34.145725,132.199829,0827-32-0315,,0827-32-7554,,社会福祉法人 山口県社会福祉事業団,3570800908,,,ユニット型 100名,,
山口県,,山口県,,介護老人福祉施設 ヴィータ,カイゴロウジンフクシシセツ ヴィータ,介護老人福祉施設,岩国市麻里布町3－5－30,,34.170403,132.222122,0827-30-0001,,0827-30-0002,,社会福祉法人 錦福祉会,3570801922,,,ユニット型 60名,,
山口県,,山口県,,特別養護老人ホームわきあいあい苑,トクベツヨウゴロウジンホームワキアイアイエン,介護老人福祉施設,玖珂郡和木町瀬田4－1－1,,34.194065,132.225128,0827-54-0345,,0827-52-0055,,社会福祉法人 和木三志会,3577200300,,,53名,,
山口県,,山口県,,特別養護老人ホーム松風苑,トクベツヨウゴロウジンホームショウフウエン,介護老人福祉施設,柳井市余田3762－1,,33.98584,132.067093,0820-23-6363,,0820-23-6365,,社会福祉法人 松風会,3571200116,,,50名,,
山口県,,山口県,,特別養護老人ホーム大畠苑,トクベツヨウゴロウジンホーム　オオバタケエン,介護老人福祉施設,柳井市遠崎10412－4,,33.96254,132.148834,0820-45-3838,,0820-45-3855,,社会福祉法人 千寿会,3577200292,,,30名,,
山口県,,山口県,,特別養護老人ホーム 四季の里,トクベツヨウゴロウジンホーム シキノサト,介護老人福祉施設,柳井市日積3210－5,,34.005161,132.174744,0820-28-1770,,0820-28-1771,,社会福祉法人 最勝会,3571200470,,,ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム 伊保庄園,トクベツヨウゴロウジンホーム　イホノショウエン,介護老人福祉施設,柳井市伊保庄1－2,,33.930088,132.116165,0820-27-0840,,0820-27-0841,,社会福祉法人 山口県社会福祉事業団,3571200488,,,100名,,
山口県,,山口県,,特別養護老人ホームやまびこ苑,トクベツヨウゴロウジンホームヤマビコエン,介護老人福祉施設,大島郡周防大島町久賀5375－1,,33.937672,132.266953,0820-72-2880,,0820-72-2882,,社会福祉法人慈光福祉会,3577100153,,,50名,,
山口県,,山口県,,特別養護老人ホームオレンジ苑,トクベツヨウゴロウジンホームオレンジエン,介護老人福祉施設,大島郡周防大島町東安下庄774－9,,33.902946,132.292572,0820-77-2008,,0820-77-2007,,社会福祉法人 橘福祉会,3577100179,,,50名,,
山口県,,山口県,,特別養護老人ホームほのぼの苑,トクベツヨウゴロウジンホームホノボノエン,介護老人福祉施設,大島郡周防大島町小松133－1,,33.93969,132.193604,0820-74-2100,,0820-74-2131,,社会福祉法人 さつき会,3577100187,,,50名,,
山口県,,山口県,,特別養護老人ホーム白寿苑,トクベツヨウゴロウジンホームハクジュエン,介護老人福祉施設,大島郡周防大島町西方1623－2,,33.885509,132.357452,0820-78-1800,,0820-78-1801,,社会福祉法人 大島白壽會,3577100260,,,(1) 53名、(2) ユニット型 30名,,
山口県,,山口県,,特別養護老人ホームかみのせき苑,トクベツヨウゴロウジンホームカミノセキエン,介護老人福祉施設,熊毛郡上関町長島1561－1,,33.82235,132.078217,0820-65-5110,,0820-65-0566,,社会福祉法人 上関福祉会,3577300266,,,30名,,
山口県,,山口県,,特別養護老人ホームたぶせ苑,トクベツヨウゴロウジンホームタブセエン,介護老人福祉施設,熊毛郡田布施町宿井406,,33.965446,132.027832,0820-53-1294,,0820-53-2940,,社会福祉法人 施福会,3577300274,,,62名,,
山口県,,山口県,,特別養護老人ホームつつじ苑,トクベツヨウゴロウジンホームツツジエン,介護老人福祉施設,熊毛郡平生町曽根10126－2,,33.9217,132.070984,0820-56-1050,,0820-56-1052,,社会福祉法人 うちうみ会,3577300209,,,33名,,
山口県,,山口県,,特別養護老人ホームほしのさと,トクベツヨウゴロウジンホームホシノサト,介護老人福祉施設,下松市生野屋南1－13－1,,34.032597,131.874741,0833-45-3100,,0833-45-3200,,社会福祉法人 くだまつ平成会,3570700132,,,63名,,
山口県,,山口県,,特別養護老人ホーム松寿苑,トクベツヨウゴロウジンホームショウジュエン,介護老人福祉施設,下松市来巻944－1,,34.014561,131.923477,0833-47-1220,,0833-47-1222,,社会福祉法人 幸洋福祉会,3570700173,,,ユニット型 70名,,
山口県,,山口県,,特別養護老人ホーム光寿苑,トクベツヨウゴロウジンホームコウジュエン,介護老人福祉施設,光市室積沖田5－1,,33.935333,131.974075,0833-79-1700,,0833-79-1701,,社会福祉法人 光寿福祉会,3571000094,,,ユニット型 80名,,
山口県,,山口県,,特別養護老人ホーム光富士白苑,トクベツヨウゴロウジンホームヒカリフジシロエン,介護老人福祉施設,光市虹ケ浜2－5－7,,33.968704,131.918777,0833-71-3090,,0833-71-3196,,社会福祉法人 光富士白苑,3571000102,,,ユニット型 63名,,
山口県,,山口県,,特別養護老人ホームやまと苑,トクベツヨウゴロウジンホームヤマトエン,介護老人福祉施設,光市岩田267,,33.982563,131.988388,0820-48-3333,,0820-48-5032,,社会福祉法人 大和福祉会,3577300241,,,80名,,
山口県,,山口県,,特別養護老人ホーム ひかり苑,トクベツヨウゴロウジンホーム ヒカリエン,介護老人福祉施設,光市三井1056－1,,33.993156,131.95076,0833-76-1165,,0833-76-1166,,社会福祉法人 ひかり苑,3571000698,,,ユニット型 133名,,
山口県,,山口県,,特別養護老人ホームやすらぎ苑,トクベツヨウゴロウジンホームヤスラギエン,介護老人福祉施設,周南市湯野158,,34.097805,131.684372,0834-83-3711,,0834-83-3438,,社会福祉法人 仁泉会,3570500276,,,70名,,
山口県,,山口県,,特別養護老人ホーム友愛園,トクベツヨウゴロウジンホームユウアイエン,介護老人福祉施設,周南市須々万本郷28－1,,34.112503,131.864151,0834-88-2208,,0834-88-2336,,社会福祉法人 緑山会,3570500284,,,(1) 60名、(2) ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム福寿荘,トクベツヨウゴロウジンホームフクジュソウ,介護老人福祉施設,周南市米光361,,34.124905,131.734833,0834-67-2820,,0834-67-2821,,社会福祉法人 新南陽福祉の会,3571400062,,,72名,,
山口県,,山口県,,特別養護老人ホーム天王園,トクベツヨウゴロウジンホームテンノウエン,介護老人福祉施設,周南市大河内1109－2,,34.025928,131.940994,0833-91-5550,,0833-91-0621,,社会福祉法人 一仁会,3577300217,,,82名,,
山口県,,山口県,,特別養護老人ホームやまなみ荘,トクベツヨウゴロウジンホームヤマナミソウ,介護老人福祉施設,周南市鹿野上2755－1,,34.253082,131.853287,0834-68-4100,,0834-68-4101,,社会福祉法人 鹿野福祉会,3577400058,,,(1) 58名、(2) ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム くりや苑,トクベツヨウゴロウジンホーム クリヤエン,介護老人福祉施設,周南市栗屋792－1,,34.018894,131.839172,0834-25-2800,,0834-25-2840,,社会福祉法人 栗屋福祉会,3571501224,,,ユニット型 90名,,
山口県,,山口県,,特別養護老人ホームつづみ園,トクベツヨウゴロウジンホームツヅミエン,介護老人福祉施設,周南市瀬戸見町12－30,,34.050682,131.832703,0834-28-2880,,0834-29-3174,,社会福祉法人周南市社会福祉事業団,3571501364,,,ユニット型 110名,,
山口県,,山口県,,特別養護老人ホーム岸津苑,トクベツヨウゴロウジンホームキシヅエン,介護老人福祉施設,防府市岸津2－24－20,,34.049118,131.593491,0835-24-0511,,0835-25-1238,,社会福祉法人 周陽福祉会,3570600233,,,80名,,
山口県,,山口県,,特別養護老人ホーム防府あかり園,トクベツヨウゴロウジンホームホウフアカリエン,介護老人福祉施設,防府市台道1655,,34.069256,131.492813,0835-32-0730,,0835-32-1839,,社会福祉法人 博愛会,3570600258,,,(1) 32名、(2) ユニット型 100名,,
山口県,,山口県,,特別養護老人ホームライフケア高砂,トクベツヨウゴロウジンホームライフケアタカサゴ,介護老人福祉施設,防府市上右田334,,34.096363,131.567978,0835-22-5500,,0835-22-5504,,社会福祉法人 ライフケア高砂,3570600274,,,(1) 50名、(2) ユニット型 40名,,
山口県,,山口県,,特別養護老人ホーム まめ舎,トクベツヨウゴロウジンホーム　マメジャ,介護老人福祉施設,防府市新田672,,34.032585,131.563004,0835-26-0303,,0835-26-0307,,社会福祉法人 敬天会,3570600688,,,ユニット型 80名,,
山口県,,山口県,,特別養護老人ホームサンハート香月,トクベツヨウゴロウジンホームサンハートカツキ,介護老人福祉施設,防府市岸津2－25－1,,34.050423,131.592865,0835-27-1500,,0835-27-1503,,社会福祉法人周陽福祉会,3570602155,,,ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム温泉ホーム日吉台,トクベツヨウゴロウジンホームオンセンホームヒヨシダイ,介護老人福祉施設,山口市陶3968,,34.101543,131.419495,083-973-2030,,083-973-2060,,社会福祉法人 山口向陽会,3570300321,,,80名,,
山口県,,山口県,,特別養護老人ホーム梅光苑,トクベツヨウゴロウジンホームバイコウエン,介護老人福祉施設,山口市鋳銭司12361－3,,34.086681,131.464523,083-986-2056,,083-986-3658,,社会福祉法人 相清福祉会,3570300339,,,110名,,
山口県,,山口県,,特別養護老人ホーム山口あかり園,トクベツヨウゴロウジンホームヤマグチアカリエン,介護老人福祉施設,山口市黒川3363,,34.131638,131.438644,083-921-1618,,083-932-5370,,社会福祉法人 博愛会,3570300370,,,60名,,
山口県,,山口県,,特別養護老人ホームよしき悠々苑,トクベツヨウゴロウジンホームヨシキユウユウエン,介護老人福祉施設,山口市吉敷佐畑4－8－1,,34.168495,131.427689,083-932-0232,,083-932-0778,,社会福祉法人 祐寿会,3570300420,,,80名,,
山口県,,山口県,,特別養護老人ホームとくぢ苑,トクベツヨウゴロウジンホームトクヂエン,介護老人福祉施設,山口市徳地八坂1330,,34.223145,131.664078,0835-56-1306,,0835-56-1849,,社会福祉法人 佐波福祉会,3577500063,,,54名,,
山口県,,山口県,,特別養護老人ホーム小郡・山手一番館,トクベツヨウゴロウジンホームオゴオリ・ヤマテイチバンカン,介護老人福祉施設,山口市小郡尾崎町2－1,,34.108932,131.395996,083-974-0200,,083-973-6700,,社会福祉法人 愛世会,3577600145,,,54名,,
山口県,,山口県,,特別養護老人ホーム白松苑,カガホノサトハクショウエン,介護老人福祉施設,山口市阿知須4167－1,,34.016357,131.343506,0836-65-2250,,0836-65-4645,,社会福祉法人 正清会,3577600178,,,ユニット型 100名,,
山口県,,山口県,,特別養護老人ホーム 秋穂あかり園,トクベツヨウゴロウジンホーム　アイオアカリエン,介護老人福祉施設,山口市秋穂東3980,,34.014923,131.445801,083-984-8300,,083-984-5124,,社会福祉法人 博愛会,3577600194,,,50名,,
山口県,,山口県,,特別養護老人ホーム阿東園,トクベツヨウゴロウジンホームアトウエン,介護老人福祉施設,山口市阿東地福下288－1,,34.337532,131.653961,08395-2-1154,,08395-2-1150,,社会福祉法人 友愛会,3578100285,,,80名,,
山口県,,山口県,,賀宝の里白松苑,カガホノサトハクショウエン,介護老人福祉施設,山口市佐山158,,34.042114,131.346695,083-988-2555,,083-988-2552,,社会福祉法人 正清会,3570301386,,,ユニット型 30名,,
山口県,,山口県,,済生会山口地域ケアセンター特別養護老人ホームおとどいの里,サイセイカイヤマグチチイキケアセンタートクベツヨウゴロウジンホームオトドイノサト,介護老人福祉施設,山口市朝倉町4－55,,34.175591,131.452347,083-922-0707,,083-941-5090,,社会福祉法人恩賜財団済生会支部山口県済生会,3570303101,,,ユニット型 80名,,
山口県,,山口県,,特別養護老人ホームセンチュリー２１,トクベツヨウゴロウジンホームセンチュリー２１,介護老人福祉施設,宇部市山中126－1,,34.059078,131.327347,0836-62-1021,,0836-62-1027,,社会福祉法人 愛世会,3570200240,,,50名,,
山口県,,山口県,,特別養護老人ホーム神原苑,トクベツヨウゴロウジンホームカミハラエン,介護老人福祉施設,宇部市神原町2－1－22,,33.949406,131.261765,0836-34-2885,,0836-34-2884,,社会福祉法人 神原苑,3570200356,,,93名,,
山口県,,山口県,,特別養護老人ホームアスワン山荘,トクベツヨウゴロウジンホームアスワンサンソウ,介護老人福祉施設,宇部市二俣瀬山王坂40－221,,33.951824,131.247314,0836-62-5151,,0836-62-5185,,社会福祉法人 アスワン山荘,3570200364,,,84名,,
山口県,,山口県,,特別養護老人ホームむべの里,トクベツヨウゴロウジンホームムベノサト,介護老人福祉施設,宇部市東須恵320－1,,33.975182,131.189468,0836-43-1735,,0836-43-1889,,社会福祉法人 むべの里光栄,3570200380,,,ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム宇部あかり園,トクベツヨウゴロウジンホームウベアカリエン,介護老人福祉施設,宇部市西岐波岩上229－105,,33.969315,131.307983,0836-51-1616,,0836-51-6325,,社会福祉法人 博愛会,3570200422,,,ユニット型  80名,,
山口県,,山口県,,特別養護老人ホーム楠園,トクベツヨウゴロウジンホームクスノキエン,介護老人福祉施設,宇部市船木向ヒ833－3,,34.052166,131.207214,0836-67-1182,,0836-67-1184,,社会福祉法人 扶老会,3577700085,,,80名,,
山口県,,山口県,,特別養護老人ホームセンチュリー２１靖和園,トクベツヨウゴロウジンホームセンチュリー２１ヤスカズエン,介護老人福祉施設,宇部市山中126－1,,34.059078,131.327347,0836-62-1021,,0836-62-1027,,社会福祉法人 愛世会,3570203194,,,ユニット型 30名,,
山口県,,山口県,,特別養護老人ホーム 日の山園,トクベツヨウゴロウジンホーム ヒノヤマエン,介護老人福祉施設,宇部市東岐波223,,33.988808,131.358307,0836-58-2202,,0836-58-5949,,社会福祉法人 むべの里光栄,3570204341,,,80名,,
山口県,,山口県,,特別養護老人ホーム幸嶺園,トクベツヨウゴロウジンホームコウリョウエン,介護老人福祉施設,美祢市伊佐町伊佐下田5656－1,,34.163116,131.240829,0837-52-4555,,0837-52-2255,,社会福祉法人 周美会,3571300064,,,90名,,
