都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,下関市社協 豊北デイサービスセンターほのぼの,,認知症対応型通所介護,下関市豊北町神田4611－2,,34.328148,130.901138,083-786-1607,,083-786-2607,,社会福祉法人下関市社会福祉協議会,3590102137,,,12名,,
山口県,,山口県,,グループホーム王司,,認知症対応型通所介護,下関市王司川端1－4－56－2,,34.04834,131.017654,083-249-2255,,083-249-2266,,社会福祉法人夢の会,3590102145,,,3名,,
山口県,,山口県,,グループホームたけひさ,,認知症対応型通所介護,下関市武久町1－48－32,,33.984554,130.92334,083-227-2873,,083-254-3155,,株式会社ウエルケア,3590102152,,,3名,,
山口県,,山口県,,グループホーム椋野弐番館,,認知症対応型通所介護,下関市椋野町3－4－26,,33.979622,130.946411,083-250-7323,,083-223-3833,,株式会社セービング,3590102160,,,3名,,
山口県,,山口県,,グループホーム形山,,認知症対応型通所介護,下関市形山町5－57,,34.014954,130.957565,083-263-6611,,083-263-6622,,株式会社ウエルケア,3590102178,,,3名,,
山口県,,山口県,,グループホーム元町,,認知症対応型通所介護,下関市元町1－7,,33.967522,130.924164,083-227-3507,,083-232-5673,,株式会社セービング,3590102186,,,3名,,
山口県,,山口県,,グループホーム豊田 共用型デイサービス,,認知症対応型通所介護,下関市豊田町中村7－1,,34.191704,131.071838,083-767-0058,,083-767-0057,,特定非営利活動法人こころ和み,3590102194,,,(1) 3名、(2) 3名,,
山口県,,山口県,,ゆもと苑デイサービスセンター,,認知症対応型通所介護,長門市深川湯本10600－1,,34.332188,131.172775,0837-22-7001,,0837-22-7005,,社会福祉法人 福祥会,3571100076,,,12名,,
山口県,,山口県,,デイサービスゆうなぎ,,認知症対応型通所介護,長門市仙崎10040－1,,34.390049,131.198837,0837-26-5005,,0837-26-5001,,有限会社ライフサポートながと,3591100064,,,12名,,
山口県,,山口県,,デイサービスセンター四縁,,認知症対応型通所介護,萩市下五間町48,,34.413376,131.401505,0838-21-7439,,0838-21-7439,,医療法人社団 田町診療所,3590400077,,,12名,,
山口県,,山口県,,小規模多機能型居宅介護 スマイルさくら,,小規模多機能型居宅介護,岩国市下342－1,,34.169106,132.095917,0827-47-3454,,0827-47-3102,,医療法人 新生会,3590800102,,,22名,,
山口県,,山口県,,小規模多機能ホーム錦帯橋・みどりの家,,小規模多機能型居宅介護,岩国市岩国1－20－36,,34.166904,132.181442,0827-28-4877,,0827-28-4878,,株式会社 エポカケアサービス,3590800151,,,29名,,
山口県,,山口県,,サンキ・ウエルビィ小規模多機能センター岩国,,小規模多機能型居宅介護,岩国市牛野谷町2－16－32,,34.155949,132.196548,0827-28-5361,,0827-31-3330,,サンキ・ウエルビィ株式会社,3590800177,,,25名,,
山口県,,山口県,,平成小規模多機能センター,,小規模多機能型居宅介護,岩国市玖珂町11340,,34.100464,132.092773,0827-82-1116,,0827-82-3870,,医療法人山口平成会,3590800201,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護 さくら庵,,小規模多機能型居宅介護,岩国市横山2－1－8,,34.167736,132.176819,0827-41-1122,,0827-41-1123,,医療法人新生会,3590800235,,,20名,,
山口県,,山口県,,小規模多機能型居宅介護 さくらんぼはうす,,小規模多機能型居宅介護,岩国市車町1－7－8,,34.158386,132.216843,0827-23-2200,,0827-23-2201,,医療法人 新生会,3590800284,,,29名,,
山口県,,山口県,,小規模多機能 シンシアゆうわ,,小規模多機能型居宅介護,岩国市藤生町3－27－8,,34.120247,132.190186,0827-34-6002,,0827-34-6011,,社会福祉法人 恒和会,3590800318,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護 ラ・スリーズ,,小規模多機能型居宅介護,岩国市麻里布町3－5－5,,34.170181,132.222794,0827-30-0721,,0827-30-0722,,医療法人 新生会,3590800359,,,25名,,
山口県,,山口県,,小規模多機能たかもり苑,,小規模多機能型居宅介護,岩国市周東町西長野618－1,,34.091099,132.001663,0827-35-5225,,0827-83-0505,,社会福祉法人高森福祉会,3590800367,,,29名,,
山口県,,山口県,,リフレの杜,,小規模多機能型居宅介護,岩国市玖珂町1887,,34.100464,132.092773,0827-82-3521,,0827-82-4812,,医療法人社団青山会,3590800375,,,25名,,
山口県,,山口県,,小規模多機能ホーム結埜音,,小規模多機能型居宅介護,岩国市立石町3－8－38,,34.176968,132.2258,0827-35-6677,,0827-35-6688,,株式会社ティエラ,3590800391,,,29名,,
山口県,,山口県,,小規模多機能事業所 よりそい,,小規模多機能型居宅介護,岩国市錦見3－5－53,,34.164955,132.197891,0827-28-0323,,0827-28-0175,,医療法人 岩国病院,3590800409,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護トータルケアゆうわ,,小規模多機能型居宅介護,柳井市伊保庄字近長浜1－4,,33.930088,132.116165,0820-27-6001,,0820-27-0800,,社会福祉法人恒和会,3591200039,,,29名,,
山口県,,山口県,,サンキ・ウエルビィ小規模多機能センター柳井,,小規模多機能型居宅介護,柳井市柳井1010－1,,33.961246,132.129623,0820-25-3885,,0820-24-1080,,サンキ・ウエルビィ株式会社,3591200054,,,29名,,
山口県,,山口県,,小規模多機能 たすけ愛の里,,小規模多機能型居宅介護,大島郡周防大島町椋野1338－1,,33.950668,132.231567,0820-79-0120,,0820-79-0126,,特定非営利活動法人 いい日の里,3597100043,,,22名,,
山口県,,山口県,,小規模多機能型居宅介護 縁,,小規模多機能型居宅介護,熊毛郡田布施町下田布施384－3,,33.953941,132.052582,0820-25-1357,,0820-25-1383,,株式会社 星天の和,3597330053,,,,,
山口県,,山口県,,小規模多機能 のんびり村 米川,,小規模多機能型居宅介護,下松市下谷字砂の本179,,34.089306,131.872162,0833-53-6688,,0833-53-5555,,株式会社ホームケアサービス山口,3590700054,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護 つどい,,小規模多機能型居宅介護,下松市山田256,,34.034492,131.905945,0833-47-1165,,0833-47-1167,,社会福祉法人 元気の会,3590700120,,,18名,,
山口県,,山口県,,あらなほーむ,,小規模多機能型居宅介護,下松市西豊井617－1,,34.01469,131.876389,0833-57-0538,,0833-57-0988,,合同会社Ａｒａｎａ,3590700203,,,29名,,
山口県,,山口県,,ＪＡ小規模多機能おひさま下松,,小規模多機能型居宅介護,下松市河内1933－1,,34.021362,131.885986,0833-43-6660,,0833-43-6650,,ＪＡ協同サポート山口株式会社,3590700211,,,28名,,
山口県,,山口県,,エリア なかよかん,,小規模多機能型居宅介護,光市室積松原10－24,,33.935524,131.969238,0833-78-0100,,0833-78-0097,,有限会社 山幸興産,3571000276,,,25名,,
山口県,,山口県,,小規模多機能型 ケアホーム はまゆう,,小規模多機能型居宅介護,光市室積村1529－1,,33.918396,131.998077,0833-79-3533,,0833-79-3533,,特定非営利活動法人 浜木綿,3571000268,,,15名,,
山口県,,山口県,,小規模多機能ケア兼清,,小規模多機能型居宅介護,光市光ヶ丘3－6,,33.98056,131.920898,0833-74-0100,,0833-48-6133,,（有）兼清メディカルサービス,3591000017,,,29名,,
山口県,,山口県,,小規模多機能ケアホームのはら,,小規模多機能型居宅介護,光市中央3－2－13,,33.958992,131.945786,0833-72-0170,,,,医療法人社団 光仁会,3591000074,,,25名,,
山口県,,山口県,,小規模多機能 おりづる周防の郷,,小規模多機能型居宅介護,光市小周防829－1,,34.020058,131.981583,0833-76-1200,,0833-76-1201,,有限会社 生活サポーターおりづる,3591000132,,,29名,,
山口県,,山口県,,ケアシステム オレンジ,,小規模多機能型居宅介護,光市島田2－22－16,,33.970184,131.933304,0833-72-1212,,,,医療法人 陽光会 光中央病院,3591000140,,,29名,,
山口県,,山口県,,アリヴィオげんきむら,,小規模多機能型居宅介護,光市島田2－20－20,,33.970741,131.93222,0833-71-3045,,0833-71-3047,,社会福祉法人 光寿福祉会,3591000165,,,29名,,
山口県,,山口県,,小規模多機能げんきむら,,小規模多機能型居宅介護,光市室積沖田5－1,,33.935333,131.974075,0833-79-1722,,0833-48-8366,,社会福祉法人 光寿福祉会,3591000256,,,,,
山口県,,山口県,,小規模多機能とーか,,小規模多機能型居宅介護,周南市政所4－11－13,,34.074551,131.771744,0834-63-7698,,0834-63-7704,,有限会社 とーか,3591500099,,,25名,,
山口県,,山口県,,サンキウエルビィ小規模多機能センター周南,,小規模多機能型居宅介護,周南市久米3503－1,,34.046066,131.847488,0834-39-1770,,0834-39-1771,,サンキ・ウェルビィ株式会社,3591500115,,,25名,,
山口県,,山口県,,こもれびダンディクラブ,,小規模多機能型居宅介護,周南市城ケ丘4－3536－1,,34.044868,131.844788,0834-34-3935,,0834-28-0033,,エポックワン有限会社,3591500180,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護 周南高原,,小規模多機能型居宅介護,周南市須々万本郷29－2,,34.112503,131.864151,0834-88-2766,,0834-88-2769,,社会福祉法人 緑山会,3591500214,,,25名,,
山口県,,山口県,,サンキ・ウエルビィ小規模多機能センター熊毛,,小規模多機能型居宅介護,周南市呼坂本町9－7,,34.049046,131.968475,0833-92-0550,,0833-91-3333,,サンキ・ウエルビィ株式会社,3591500248,,,18名,,
山口県,,山口県,,小規模多機能型居宅介護 のんたⅢ,,小規模多機能型居宅介護,周南市戸田字佐畑4282,,34.073734,131.679123,0834-82-1500,,0834-82-1501,,医療法人 竹内医院,3591500263,,,18名,,
山口県,,山口県,,小規模多機能 スマイル創,,小規模多機能型居宅介護,防府市上右田2464,,34.072468,131.571243,0835-25-0778,,0835-25-0778,,有限会社 創,3590600064,,,6名,,
山口県,,山口県,,ヘスティア伊佐江小規模多機能型居宅介護,,小規模多機能型居宅介護,防府市伊佐江町11－44,,34.046898,131.550247,0835-27-2277,,0835-27-2288,,社会福祉法人華世会,3590600098,,,29名,,
山口県,,山口県,,ニチイケアセンター防府,,小規模多機能型居宅介護,防府市敷山町14－1,,34.064861,131.598053,0835-26-6861,,0835-26-6862,,株式会社ニチイ学館,3590600106,,,29名,,
山口県,,山口県,,スローライフ,,小規模多機能型居宅介護,防府市本橋町13－5,,34.065994,131.564651,0835-24-7667,,0835-24-7667,,株式会社 よこやま,3590600130,,,29名,,
山口県,,山口県,,夢ハウス丸山,,小規模多機能型居宅介護,防府市西浦586,,34.024715,131.524994,0835-39-2215,,0835-39-2205,,株式会社 夢のみずうみ社,3590600163,,,29名,,
山口県,,山口県,,サンキ・ウエルビィ小規模多機能センター防府,,小規模多機能型居宅介護,防府市新田600－5,,34.034271,131.567184,0835-28-7500,,0835-27-0688,,サンキ・ウエルビィ株式会社,3590600171,,,29名,,
山口県,,山口県,,自遊の街小規模多機能ハウスひだまり倶楽部,,小規模多機能型居宅介護,防府市自力町3－27,,34.043213,131.575333,0835-27-6648,,0835-21-3250,,有限会社コミュニティケア防府,3590600254,,,29名,,
山口県,,山口県,,ヘスティア天神小規模多機能型居宅介護,,小規模多機能型居宅介護,防府市天神1－7－23,,34.055222,131.573471,0835-26-4777,,0835-26-6777,,社会福祉法人 華世会,3590600387,,,25名,,
山口県,,山口県,,ハートホーム小郡 小規模多機能型居宅介護,,小規模多機能型居宅介護,山口市小郡下郷字沖田2222－3,,34.098232,131.394684,083-974-1650,,083-976-8700,,有限会社あんのメディカル,3590300129,,,29名,,
山口県,,山口県,,ハートハウス大歳 小規模多機能型居宅介護,,小規模多機能型居宅介護,山口市朝田751－1,,34.144417,131.430603,083-922-0170,,083-922-0172,,有限会社あんのメディカル,3590300160,,,29名,,
山口県,,山口県,,夢ハウスゆだ,,小規模多機能型居宅介護,山口市楠木町4－19－3,,34.168415,131.453461,083-921-8338,,083-995-2824,,社会福祉法人夢のみずうみ村,3590300236,,,25名,,
山口県,,山口県,,多機能ホーム 遠波の里白松苑,,小規模多機能型居宅介護,山口市佐山1804－1,,34.042114,131.346695,083-988-2277,,083-988-2278,,社会福祉法人 正清会,3590300269,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護事業所 オ・サーバ,,小規模多機能型居宅介護,山口市下小鯖11331－12,,34.128128,131.546036,083-902-1520,,083-902-1510,,社会福祉法人ひとつの会,3590300426,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護日々草,,小規模多機能型居宅介護,宇部市昭和町1－9－1,,33.94368,131.252579,0836-39-6116,,0836-39-6123,,株式会社レナール,3590200147,,,29名,,
山口県,,山口県,,神原苑 東新川デイホーム,,小規模多機能型居宅介護,宇部市東新川町6－10,,33.946278,131.256165,0836-31-0076,,0836-31-0065,,社会福祉法人神原苑,3590200162,,,25名,,
山口県,,山口県,,社会福祉法人育修会 ふれあいの家,,小規模多機能型居宅介護,宇部市小野字山根8295－1,,34.117241,131.334793,0836-64-5000,,0836-64-5001,,社会福祉法人育修会,3590200170,,,24名,,
山口県,,山口県,,やまもとクリニック小規模多機能型居宅介護「グッド・ハウス」,,小規模多機能型居宅介護,宇部市黒石北3－1－57,,33.98431,131.21286,0836-39-9528,,0836-39-9474,,医療法人社団厚心会,3590200212,,,29名,,
山口県,,山口県,,神原苑藤山デイホーム,,小規模多機能型居宅介護,宇部市西平原4－2－13,,33.972786,131.224808,0836-37-5505,,0836-37-5505,,社会福祉法人 神原苑,3590200279,,,25名,,
山口県,,山口県,,安心ライフ中宇部小規模多機能型居宅介護福寿草,,小規模多機能型居宅介護,宇部市中宇部字西岩田1562－1,,33.97216,131.258163,0836-43-7565,,0836-33-1222,,社会福祉法人 敬愛会,3590200287,,,29名,,
山口県,,山口県,,小規模多機能ホーム ヴィラ アスワン,,小規模多機能型居宅介護,宇部市あすとぴあ7－1－2,,33.980404,131.296555,0836-53-5557,,0836-53-5559,,社会福祉法人 アスワン山荘,3590200386,,,29名,,
山口県,,山口県,,みんなの家あそう,,小規模多機能型居宅介護,美祢市豊田前町麻生下579,,34.197201,131.120117,0837-57-0053,,0837-57-5020,,社会福祉法人 美祢市社会福祉協議会,3591300029,,,25名,,
山口県,,山口県,,小規模多機能ホームＧｒａｃｅｆｕｌゆいしん,,小規模多機能型居宅介護,美祢市大嶺町東分1707－2,,34.178757,131.20723,0837-54-2080,,0837-53-1011,,社会福祉法人同朋福祉会,3591300052,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護こうよう紫苑,,小規模多機能型居宅介護,山陽小野田市郡字浜3233－7,,34.022358,131.141968,0836-78-1800,,,,医療法人健仁会,3591600063,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護なみおと,,小規模多機能型居宅介護,山陽小野田市小野田1147－13,,33.957695,131.172302,0836-88-3080,,,,医療法人社団早川内科医院,3591600071,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護いつは,,小規模多機能型居宅介護,山陽小野田市住吉本町2－7－20,,33.979637,131.180389,0836-81-2828,,0836-39-7379,,医療法人社団 早川内科医院,3591600154,,,29名,,
山口県,,山口県,,小規模多機能 杜の宮,,小規模多機能型居宅介護,下関市安岡町4－9－43,,34.030716,130.918228,083-262-2550,,083-258-3345,,社会福祉法人 松涛会,3590103051,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護王喜の郷ミントの家,,小規模多機能型居宅介護,下関市王喜本町5－4－18,,34.06411,131.052063,083-282-1948,,083-283-2060,,社会福祉法人緑樹会,3590103069,,,25名,,
山口県,,山口県,,小規模多機能 ケアタウン山の田,,小規模多機能型居宅介護,下関市武久町1－19－30,,33.984394,130.926636,083-250-7182,,083-252-8110,,社会医療法人 松涛会,3590103085,,,29名,,
山口県,,山口県,,小規模多機能 ケアタウン江の浦,,小規模多機能型居宅介護,下関市彦島江の浦町9－2－14,,33.929665,130.918137,083-261-5612,,083-266-0120,,社会医療法人 松涛会,3590103093,,,29名,,
山口県,,山口県,,サンキ・ウエルビィ小規模多機能センター下関,,小規模多機能型居宅介護,下関市生野町1－4－10－2,,33.981506,130.934189,083-250-1123,,083-252-0611,,サンキ・ウエルビィ株式会社,3590103101,,,25名,,
山口県,,山口県,,小規模多機能くるみの家,,小規模多機能型居宅介護,下関市横野町4－9－24,,34.036205,130.910904,083-250-9324,,083-250-9325,,社会医療法人 松涛会,3590103119,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護アイユウの苑しおはま,,小規模多機能型居宅介護,下関市彦島塩浜町3－14－47,,33.919968,130.912567,083-267-2525,,083-267-8808,,社会福祉法人 松美会,3590103143,,,29名,,
山口県,,山口県,,小規模多機能宝の家,,小規模多機能型居宅介護,下関市宝町23－3,,33.982502,130.938675,083-227-2627,,083-227-2628,,社会福祉法人 暁会,3590103150,,,25名,,
山口県,,山口県,,小規模多機能フロイデ金比羅,,小規模多機能型居宅介護,下関市金比羅町10－1,,33.969746,130.919708,083-227-2824,,083-227-2819,,社会福祉法人 松涛会,3590103168,,,29名,,
山口県,,山口県,,小規模多機能型居宅介護やすらが丘,,小規模多機能型居宅介護,下関市横野町4－2－18,,34.035183,130.913269,083-258-1113,,083-258-1005,,社会医療法人 松涛会,3590103176,,,29名,,
山口県,,山口県,,小規模多機能あやらぎの里,,小規模多機能型居宅介護,下関市綾羅木新町2－2－9,,34.012375,130.921295,083-250-7214,,083-252-5119,,社会福祉法人夢の会,3590103192,,,29名,,
山口県,,山口県,,えきまえケアセンター華房,,小規模多機能型居宅介護,萩市三見3350－5,,34.387905,131.340515,0838-27-0837,,0838-27-0839,,医療法人 社団 慈生会,3590400010,,,25名,,
山口県,,山口県,,小規模多機能ホームぬくもり,,小規模多機能型居宅介護,萩市江崎55,,34.645512,131.634171,08387-3-2565,,08387-3-2565,,田万川地域サポート２１,3590400036,,,25名,,
山口県,,山口県,,ケアセンター華房福栄,,小規模多機能型居宅介護,萩市福井下3507－1,,34.417358,131.475433,0838-52-5777,,0838-52-5778,,医療法人 社団慈生会,3590400044,,,25名,,
山口県,,山口県,,小規模多機能メディカルホーム絆,,小規模多機能型居宅介護,萩市大井1723－1,,34.468403,131.458984,0838-28-5300,,0838-28-5310,,医療法人河野医院,3590400085,,,25名,,
山口県,,山口県,,小規模多機能型居宅介護いらお苑,,小規模多機能型居宅介護,阿武郡阿武町福田下1358－1,,34.529537,131.589233,08388-5-0900,,08388-5-5101,,社会福祉法人 阿武福祉会,3597820046,,,20名,,
山口県,,山口県,,定期巡回訪問サービス ユー・アンド２４ゆうわ,,定期巡回・随時対応型訪問介護看護,柳井市古開作479－3,,33.969437,132.097351,0820-25-1212,,0820-25-1661,,社会福祉法人 恒和会,3591200062,,,,,
山口県,,山口県,,定期巡回随時対応型訪問介護看護元気村,,定期巡回・随時対応型訪問介護看護,周南市湯野字向山109－22,,34.108093,131.6716,0834-82-0001,,0834-82-0011,,医療法人社団 生和会,3591500305,,,,,
山口県,,山口県,,定期随時訪問ステーションこもれび,,定期巡回・随時対応型訪問介護看護,周南市城ヶ丘4－3536－1,,34.044868,131.844788,0834-33-8788,,0834-34-1812,,エポックワン有限会社,3591500412,,,,,
山口県,,山口県,,巡回サービス ゆうの風三田尻,,定期巡回・随時対応型訪問介護看護,防府市警固町1－6－42,,34.050232,131.578751,0835-28-1888,,0835-22-6206,,株式会社ピーエー,3590600296,,,,,
山口県,,山口県,,定期巡回プルメリア,,定期巡回・随時対応型訪問介護看護,防府市新田818－1,,34.029846,131.563934,0835-28-1192,,0835-28-1171,,医療法人 実昌会,3590600364,,,,,
山口県,,山口県,,定期巡回随時対応型訪問介護看護事業所飛梅,,定期巡回・随時対応型訪問介護看護,防府市下右田363,,34.073227,131.5569,0835-28-1257,,0835-28-1146,,合同会社あんしん地域生活支援センター,3590600403,,,,,
山口県,,山口県,,青藍会 在宅医療支援センター新山口 定期巡回・随時対応型訪問介護看護,,定期巡回・随時対応型訪問介護看護,山口市小郡平成町1－18,,34.088314,131.400269,083-976-2400,,083-976-2403,,社会福祉法人 青藍会,3590300368,,,,,
山口県,,山口県,,青藍会 在宅医療支援センター山口 定期巡回・随時対応型訪問介護看護,,定期巡回・随時対応型訪問介護看護,山口市黒川729－2,,34.143696,131.450119,083-934-7600,,083-934-7601,,有限会社あんのメディカル,3590300392,,,,,
山口県,,山口県,,さんコープ定期巡回・随時対応型訪問介護看護 宮野,,定期巡回・随時対応型訪問介護看護,山口市桜畠2－9－17,,34.195034,131.501343,083-941-5660,,083-902-0978,,福祉生活協同組合さんコープ,3590300533,,,,,
山口県,,山口県,,むべの里在宅福祉サービスセンター上宇部,,定期巡回・随時対応型訪問介護看護,宇部市中村2－7－43,,33.962955,131.261032,0836-35-8348,,0836-21-5253,,社会福祉法人むべの里光栄,3590200345,,,,,
山口県,,山口県,,シルバーサポートアスワン,,定期巡回・随時対応型訪問介護看護,宇部市あすとぴあ7－1－2,,33.980404,131.296555,0836-53-5558,,0836-53-5559,,社会福祉法人 アスワン山荘,3590200394,,,,,
山口県,,山口県,,定期巡回サービス すみれ,,定期巡回・随時対応型訪問介護看護,宇部市寿町3－2－5,,33.951752,131.253403,0836-34-3450,,0836-39-6123,,株式会社 レナール,3590200535,,,,,
山口県,,山口県,,定期巡回・随時対応型訪問介護看護 くるて,,定期巡回・随時対応型訪問介護看護,宇部市黒石北3－1－57,,33.98431,131.21286,0836-39-9528,,,,医療法人社団 厚心会,3590200550,,,,,
山口県,,山口県,,定期巡回・随時対応型訪問介護看護そらり,,定期巡回・随時対応型訪問介護看護,山陽小野田市西高泊1334－1,,34.00108,131.171005,0836-39-9101,,0836-84-6852,,医療法人社団 早川内科医院,3591600220,,,,,
山口県,,山口県,,２４時間訪問サービスしものせき,,定期巡回・随時対応型訪問介護看護,下関市上新地町2－6－26,,33.96093,130.92128,083-228-0770,,083-223-1385,,医療法人茜会,3590107011,,,,,
山口県,,山口県,,ＩＭＬ安心サポート２４,,定期巡回・随時対応型訪問介護看護,下関市一の宮本町1－7－17,,34.002052,130.951111,083-227-2427,,083-227-2439,,株式会社インマイライフ,3590107029,,,,,
山口県,,山口県,,定期巡回・随時対応型訪問介護看護にじの丘,,定期巡回・随時対応型訪問介護看護,下関市菊川町田部223－1,,34.108871,131.038406,083-287-2269,,083-287-2212,,社会福祉法人菊水会,3590107037,,,,,
山口県,,山口県,,菊川ヘルパーステーションちとせ,,定期巡回・随時対応型訪問介護看護,下関市菊川町下岡枝389－1,,34.127308,131.035873,083-288-2027,,083-288-2028,,株式会社介援,3590107045,,,,,
山口県,,山口県,,ケアサポート２４,,定期巡回・随時対応型訪問介護看護,下関市幡生宮の下町8－12,,33.980213,130.933441,083-242-2000,,083-242-2202,,株式会社セービング,3590107052,,,,,
山口県,,山口県,,２４時間ケアサポートよしみ・安岡,,定期巡回・随時対応型訪問介護看護,下関市横野町3－1－2,,34.03476,130.913177,083-250-6950,,083-250-6876,,社会医療法人 松涛会,3590107060,,,,,
山口県,,山口県,,もりの灯台定期巡回型サービス２４,,定期巡回・随時対応型訪問介護看護,下関市菊川町上田部343－2,,34.109756,131.023666,083-227-3270,,083-227-3271,,株式会社 もりの灯台,3590107078,,,,,
山口県,,山口県,,看護小規模多機能サンリンク,,複合型サービス（看護小規模多機能型居宅介護）,柳井市古開作479－3,,33.969437,132.097351,0820-25-1212,,0820-25-1661,,社会福祉法人恒和会,3591200112,,,,,
山口県,,山口県,,ケアシステム オレンジサークル,,複合型サービス（看護小規模多機能型居宅介護）,光市島田2－17－10,,33.970776,131.933334,0833-44-9890,,,,医療法人社団 陽光会,3591000215,,,29名,,
山口県,,山口県,,複合型サービス ほのぼのハウス三田尻,,複合型サービス（看護小規模多機能型居宅介護）,防府市東松崎町4－29,,34.05928,131.579681,0835-26-5355,,0835-27-6330,,三田尻生活・ケア総合センター,3590600247,,,25名,,
山口県,,山口県,,看護小規模多機能プルメリア,,複合型サービス（看護小規模多機能型居宅介護）,防府市新田818－1,,34.029846,131.563934,0835-28-1172,,0835-28-1173,,医療法人 実昌会,3590600379,,,29名,,
山口県,,山口県,,看護小規模多機能型居宅介護 東風,,複合型サービス（看護小規模多機能型居宅介護）,防府市下右田350－3,,34.073227,131.5569,0835-28-1145,,,,合同会社 あんしん地域生活支援センター,3590600395,,,25名,,
山口県,,山口県,,青藍会 在宅医療支援センター新山口 看護小規模多機能型居宅介護,,複合型サービス（看護小規模多機能型居宅介護）,山口市小郡平成町1－18,,34.088314,131.400269,083-976-2400,,083-976-2403,,社会福祉法人 青藍会,3590300400,,,29名,,
山口県,,山口県,,さんコープ看護小規模多機能型居宅介護宮野,,複合型サービス（看護小規模多機能型居宅介護）,山口市桜畠2－9－17,,34.195034,131.501343,083-902-0977,,083-902-0978,,福祉生活協同組合 さんコープ,3590300467,,,29名,,
山口県,,山口県,,青藍会在宅医療支援センター南山口 看護小規模多機能型居宅介護,,複合型サービス（看護小規模多機能型居宅介護）,山口市深溝803－1,,34.046692,131.373016,083-988-3300,,083-988-3301,,社会福祉法人 青藍会,3590300541,,,29名,,
山口県,,山口県,,看護小規模多機能型居宅介護そらり,,複合型サービス（看護小規模多機能型居宅介護）,山陽小野田市西高泊1334－1,,34.00108,131.171005,0836-39-9101,,0836-84-6852,,医療法人社団 早川内科医院,3591600204,,,29名,,
山口県,,山口県,,看護小規模多機能ホームフクシア,,複合型サービス（看護小規模多機能型居宅介護）,山陽小野田市厚狭字埴生田498－1,,34.053097,131.164917,0836-39-5677,,0836-39-7760,,社会福祉法人 健仁会,3591600279,,,29名,,
山口県,,山口県,,看護小規模多機能ケアタウンやすおか,,複合型サービス（看護小規模多機能型居宅介護）,下関市横野町3－1－2,,34.03476,130.913177,083-250-6678,,083-250-6876,,社会医療法人 松涛会,3590108019,,,29名,,
山口県,,山口県,,宅老所風の便り,,地域密着型通所介護,岩国市平田2－18－12,,34.144779,132.175766,0827-32-1118,,0827-32-1118,,有限会社 風の便り,3570800965,,,10名,,
山口県,,山口県,,本郷デイサービスセンター,,地域密着型通所介護,岩国市本郷町本郷2090,,34.290527,132.043274,0827-75-2500,,0827-75-2947,,社会福祉法人 岩国市社会福祉協議会,3570801179,,,10名,,
山口県,,山口県,,デイサービスセンターティエラ,,地域密着型通所介護,岩国市多田3－104－2,,34.180756,132.168777,0827-44-2711,,0827-44-2700,,株式会社 ティエラ,3570801252,,,18名,,
山口県,,山口県,,デイサービスきらら,,地域密着型通所介護,岩国市岩国2－7－4,,34.163467,132.180099,0827-28-2840,,0827-28-2841,,株式会社 きららケアサービス,3570801542,,,18名,,
山口県,,山口県,,ゆの里デイサービスセンター,,地域密着型通所介護,岩国市由宇町南沖1－10－25,,34.040524,132.215256,0827-63-2827,,0827-63-2827,,株式会社ＵＵライフ,3570801559,,,10名,,
山口県,,山口県,,デイグリーンいわくに,,地域密着型通所介護,岩国市錦見8－23－1,,34.16198,132.201996,0827-35-4326,,0827-35-4328,,社会福祉法人グリーンコープ,3570801732,,,15名,,
山口県,,山口県,,デイサービスセンターはーと・ふれんど関戸,,地域密着型通所介護,岩国市関戸1－105－29,,34.185856,132.172867,0827-28-0231,,0827-28-2669,,フォースマイル株式会社,3570801757,,,10名,,
山口県,,山口県,,デイサービスただいま,,地域密着型通所介護,岩国市玖珂町4991－1,,34.100464,132.092773,0827-82-4245,,0827-82-4245,,株式会社ただいま,3570801807,,,10名,,
山口県,,山口県,,デイサービスセンター灘海園,,地域密着型通所介護,岩国市愛宕町1－5－1,,34.145725,132.199829,0827-80-316,,0827-32-7554,,社会福祉法人山口県社会福祉事業団,3570801872,,,18名,,
山口県,,山口県,,いこいふじ,,地域密着型通所介護,岩国市室の木町4－1－1,,34.169746,132.210037,0827-28-0505,,0827-21-2203,,株式会社ふじ,3570801880,,,10名,,
山口県,,山口県,,運動特化型デイサービスふぁいと,,地域密着型通所介護,岩国市岩国2－7－4,,34.163467,132.180099,0827-28-2840,,0827-28-2841,,株式会社きららケアサービス,3570801989,,,(1) 10名、(2) 10名,,
